time_created,Blog,Bookmark,Comment,Discussion,Discussion Reply,File,Idea,mission_accepted,mission_applied,mission_offered,user
2010-01-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2010-01-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-18,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
2010-01-19,2.0,1.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0
2010-01-20,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0
2010-01-21,4.0,3.0,2.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,12.0
2010-01-22,1.0,1.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0
2010-01-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-25,2.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0
2010-01-26,3.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0
2010-01-27,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0
2010-01-28,2.0,0.0,3.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,9.0
2010-01-29,5.0,3.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0
2010-02-01,0.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,29.0
2010-02-02,1.0,1.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,15.0
2010-02-03,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0
2010-02-04,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0
2010-02-05,2.0,9.0,4.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,9.0
2010-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010-02-08,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0
2010-02-09,1.0,3.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0
2010-02-10,1.0,2.0,14.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,6.0
2010-02-11,2.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,13.0
2010-02-12,0.0,3.0,4.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,10.0
2010-02-15,3.0,2.0,6.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0
2010-02-16,1.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0
2010-02-17,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0
2010-02-18,0.0,0.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,11.0
2010-02-19,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
2010-02-22,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2010-02-23,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2010-02-24,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,12.0
2010-02-25,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0
2010-02-26,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0
2010-02-27,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,1.0,2.0,2.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,15.0
2010-03-02,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
2010-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2010-03-04,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
2010-03-05,0.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,19.0
2010-03-06,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-08,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0
2010-03-09,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0
2010-03-10,0.0,2.0,2.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,31.0
2010-03-11,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0
2010-03-12,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,23.0
2010-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010-03-15,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0
2010-03-16,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0
2010-03-17,1.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0
2010-03-18,1.0,1.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,14.0
2010-03-19,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0
2010-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010-03-22,1.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0
2010-03-23,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0
2010-03-24,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0
2010-03-25,1.0,3.0,0.0,7.0,1.0,30.0,0.0,0.0,0.0,0.0,15.0
2010-03-26,1.0,7.0,3.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,21.0
2010-03-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2010-03-29,0.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,11.0
2010-03-30,1.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,18.0
2010-03-31,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2010-04-01,3.0,1.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,21.0
2010-04-06,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0
2010-04-07,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,12.0
2010-04-08,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0
2010-04-09,0.0,1.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0
2010-04-12,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0
2010-04-13,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0
2010-04-14,1.0,2.0,2.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,9.0
2010-04-15,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0
2010-04-16,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0
2010-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010-04-18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-19,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
2010-04-20,1.0,2.0,2.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,39.0
2010-04-21,11.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0
2010-04-22,1.0,9.0,2.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,32.0
2010-04-23,0.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0
2010-04-26,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
2010-04-27,2.0,1.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,15.0
2010-04-28,0.0,7.0,1.0,3.0,30.0,5.0,0.0,0.0,0.0,0.0,24.0
2010-04-29,3.0,0.0,2.0,3.0,18.0,5.0,0.0,0.0,0.0,0.0,21.0
2010-04-30,0.0,2.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,25.0
2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2010-05-03,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,13.0
2010-05-04,1.0,0.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,20.0
2010-05-05,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
2010-05-06,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,8.0
2010-05-07,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0
2010-05-10,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0
2010-05-11,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
2010-05-12,0.0,0.0,2.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,12.0
2010-05-13,2.0,2.0,1.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,11.0
2010-05-14,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0
2010-05-17,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
2010-05-18,0.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,12.0
2010-05-19,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,13.0
2010-05-20,1.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0
2010-05-21,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0
2010-05-25,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0
2010-05-26,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0
2010-05-27,0.0,2.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,10.0
2010-05-28,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0
2010-05-31,2.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,16.0
2010-06-01,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0
2010-06-02,1.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,11.0
2010-06-03,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,16.0
2010-06-04,2.0,0.0,3.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,6.0
2010-06-07,2.0,6.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0
2010-06-08,2.0,2.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,16.0
2010-06-09,1.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0
2010-06-10,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0
2010-06-11,3.0,2.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0
2010-06-14,0.0,0.0,2.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,10.0
2010-06-15,1.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
2010-06-16,0.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,7.0
2010-06-17,0.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0
2010-06-18,0.0,1.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0
2010-06-21,0.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0
2010-06-22,1.0,8.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0
2010-06-23,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0
2010-06-24,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0
2010-06-25,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0
2010-06-28,2.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,16.0
2010-06-29,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,17.0
2010-06-30,0.0,1.0,0.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,21.0
2010-07-02,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2010-07-05,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
2010-07-06,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0
2010-07-07,5.0,1.0,0.0,4.0,4.0,13.0,0.0,0.0,0.0,0.0,4.0
2010-07-08,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
2010-07-09,8.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010-07-12,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0
2010-07-13,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
2010-07-14,4.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0
2010-07-15,0.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0
2010-07-16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
2010-07-19,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0
2010-07-20,2.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0
2010-07-21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2010-07-22,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
2010-07-23,16.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0
2010-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2010-07-27,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2010-07-28,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
2010-07-29,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0
2010-07-30,6.0,0.0,2.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0
2010-08-02,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2010-08-03,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2010-08-04,2.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0
2010-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2010-08-06,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
2010-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010-08-09,0.0,0.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,8.0
2010-08-10,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0
2010-08-11,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2010-08-12,0.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0
2010-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010-08-16,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0
2010-08-17,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,14.0
2010-08-18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
2010-08-19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2010-08-20,1.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2010-08-23,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-24,2.0,3.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0
2010-08-25,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
2010-08-26,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0
2010-08-27,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,15.0
2010-08-30,3.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0
2010-08-31,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0
2010-09-01,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
2010-09-02,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2010-09-03,1.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0
2010-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010-09-07,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2010-09-08,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0
2010-09-09,0.0,0.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,16.0
2010-09-10,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0
2010-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010-09-13,1.0,0.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0
2010-09-14,1.0,0.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,15.0
2010-09-15,2.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0
2010-09-16,1.0,0.0,7.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,4.0
2010-09-17,0.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,10.0
2010-09-20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2010-09-21,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0
2010-09-22,3.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,6.0
2010-09-23,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
2010-09-24,2.0,1.0,6.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,17.0
2010-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010-09-27,1.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,14.0
2010-09-28,1.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0
2010-09-29,0.0,3.0,0.0,7.0,5.0,11.0,0.0,0.0,0.0,0.0,13.0
2010-09-30,4.0,0.0,2.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,7.0
2010-10-01,0.0,1.0,1.0,3.0,10.0,13.0,0.0,0.0,0.0,0.0,31.0
2010-10-04,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0
2010-10-05,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0
2010-10-06,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
2010-10-07,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
2010-10-08,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
2010-10-12,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0
2010-10-13,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0
2010-10-14,1.0,1.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,11.0
2010-10-15,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2010-10-18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2010-10-19,0.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0
2010-10-20,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
2010-10-21,1.0,0.0,1.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,8.0
2010-10-22,1.0,1.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,15.0
2010-10-25,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0
2010-10-26,1.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0
2010-10-27,0.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0
2010-10-28,3.0,0.0,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,12.0
2010-10-29,3.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0
2010-10-30,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010-11-01,0.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0
2010-11-02,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0
2010-11-03,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0
2010-11-04,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0
2010-11-05,0.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0
2010-11-08,1.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,21.0
2010-11-09,0.0,0.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,7.0
2010-11-10,1.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0
2010-11-12,2.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
2010-11-15,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
2010-11-16,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0
2010-11-17,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
2010-11-18,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0
2010-11-19,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0
2010-11-22,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0
2010-11-23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
2010-11-24,0.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0
2010-11-25,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0
2010-11-26,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0
2010-11-29,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2010-11-30,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0
2010-12-01,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0
2010-12-02,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0
2010-12-03,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0
2010-12-05,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2010-12-06,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0
2010-12-07,1.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0
2010-12-08,1.0,3.0,6.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,13.0
2010-12-09,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0
2010-12-10,1.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0
2010-12-13,2.0,2.0,4.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,7.0
2010-12-14,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
2010-12-15,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
2010-12-16,1.0,6.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0
2010-12-17,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0
2010-12-20,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
2010-12-21,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
2010-12-22,1.0,2.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0
2010-12-23,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0
2010-12-24,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
2010-12-29,1.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0
2010-12-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010-12-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-01-04,0.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0
2011-01-05,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
2011-01-06,1.0,12.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0
2011-01-07,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0
2011-01-10,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
2011-01-11,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0
2011-01-12,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2011-01-13,0.0,1.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,12.0
2011-01-14,1.0,0.0,4.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,12.0
2011-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-01-17,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0
2011-01-18,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0
